id,passed
5042,0.0018959906082224446
5076,0.19286252811991927
5091,0.011379160437404515
5097,0.0014029258841282309
5101,0.01823005568026974
5144,0.07650140735356875
5239,0.001501737327302592
5255,0.015090258228686598
5285,0.20934813742640695
5295,0.24144848856585505
5338,0.020710941637045278
5368,0.07931713947966133
5386,0.00727420875768357
5425,0.007095261671700999
5439,0.04401351431301884
5463,0.010535154213729527
5473,0.22374275250985415
5572,0.05242023294774752
5574,0.2030852827557718
5603,0.01843808715249458
5610,0.02121382926129693
5628,0.004357606572790478
5636,0.013880991413905247
5638,0.023733586118212704
5665,0.005298886453384162
5700,0.0008293518548979611
5710,0.5727010410610379
5792,0.21903346771990295
5808,0.01696439110334935
5811,0.8128574452288209
5846,0.01709360919009169
5858,0.008894407038698053
5869,0.06208013571306733
5871,0.724114827385944
5876,0.0023213431602555562
5881,0.09446109450834904
5930,0.020794383414733688
5981,0.8201685754114282
5985,0.0032456219216807115
5998,0.0104678300867843
6056,0.007240371333658693
6083,0.22999007069025032
6092,0.09702543565238077
6104,0.03504168304238778
6127,0.5318875762136046
6180,0.032026164162303104
6196,0.033392658662292414
6202,0.9666667576817992
6203,0.033096148009450065
6216,0.9228445223024864
6230,0.006965354432995935
6268,0.018300713562100814
6271,0.8517103728545635
6321,0.0861712670989554
6331,0.007401209725905577
6343,0.7852019691960339
6351,0.003454144646269382
6356,0.26732126566012554
6360,0.0036920363708294367
6395,0.0033459513975263692
6436,0.08344945577522347
6478,0.07680677167998681
6510,0.4319722882378151
6542,0.13426437872220942
6565,0.005891098310959915
6635,0.010285076637009317
6676,0.05037523379040134
6715,0.0041780744513359525
6720,0.27506406910961373
6737,0.006298890769778826
6742,0.020957560288478252
6776,0.1603028326057206
6807,0.15896117228572734
6839,0.01102083583528494
6918,0.619165121766936
6924,0.3559489848829553
6926,0.03131679959490532
6937,0.02368274047106512
6946,0.2179694777583676
6963,0.030053587666757337
6987,0.03633508786488238
6997,0.01270904048909747
6998,0.32347136884912553
7044,0.34988900151919816
7122,0.023926649199059614
7145,0.036611800293691
7155,0.09420578945576874
7193,0.015635457834614643
7196,0.18748429672946
7198,0.019841026551701963
7204,0.02502866604032481
7208,0.016023361937639043
7248,0.597383919340759
7256,0.36813566913858786
7258,0.0018648333759536421
7305,0.20682292695645463
7324,0.7811674288189686
7336,0.018871330077773633
7355,0.009529034207892601
7382,0.11944867757329077
7401,0.0943344910273073
7428,0.029306956463487285
7437,0.11646235932795884
7447,0.09432370695658053
7462,0.006209874203419826
7496,0.02054157623213675
7597,0.11872073291280896
7631,0.11818665124098049
7702,0.20237342200807867
7722,0.0036033149913289077
7725,0.04332169191070967
7820,0.5917603772289836
7834,0.02983012147500342
7881,0.025313361467434632
7917,0.17207369844086473
7920,0.0363700636521894
7942,0.006660056229059432
7971,0.3502626907590128
7991,0.01871252909423929
8010,0.1361180745948955
8013,0.001862067247217424
8025,0.022966183053386494
8034,0.021919264712144015
8042,0.12768378280047044
8091,0.0009115545747780296
8173,0.0062320859476353374
8182,0.08468378595351632
8222,0.0005466750107577025
8226,0.4785953597649743
8250,0.02573182278279847
8276,0.9458156422553315
8376,0.02112378440725664
8383,0.007847998412628685
8395,0.23674574851019525
8409,0.02002928189307555
8455,0.004682258652890307
8475,0.010471648390576495
8499,0.003125344980812912
8518,0.8413406421681426
8571,0.7363112317257808
8680,0.006562810043858655
8686,0.07740214169946415
8694,0.002264762733970112
8695,0.03711294882654474
8722,0.056010012490980296
8727,0.006067744462922028
8750,0.10350709500627601
8765,0.22879915903153186
8784,0.20373604661526407
8794,0.07990518181564216
8798,0.8440824407216246
8831,0.1483153268976986
8893,0.07442271609061371
9026,0.021042270465348147
9081,0.013605777885204487
9167,0.039294957819364505
9180,0.06160427927741419
9302,0.03862637528812792
9319,0.027084361580659518
9338,0.3177139999050216
9417,0.40541143480686376
9564,0.010705418220632578
9565,0.009968670557445394
9600,0.00956574530804351
9613,0.004238849211425294
9634,0.013765816896799643
9719,0.012541097422452574
9760,0.05760924060148911
9767,0.012294874616623921
9793,0.0488633837911377
9800,0.002398416971365651
9804,0.005428636618816607
9883,0.18536650276179673
9903,0.032055512699292445
9924,0.035079025488242085
9928,0.14241926058425664
9931,0.019041584059675064
9959,0.0021061637443037053
10031,0.05414087170917907
10129,0.005472223743685521
10131,0.0071471542265309105
10140,0.14220844597261326
10169,0.007115319843620946
10197,0.4714729122072272
10241,0.031961825069455524
10287,0.03813506853037514
10307,0.05377672646000742
10406,0.00405842833578158
10441,0.02918731887677569
10455,0.0267669086218336
10518,0.6150811728681002
10566,0.014485533007358912
10572,0.06920883130412306
10693,0.03150667249697851
10705,0.02483667323390509
10707,0.12454112855991471
10718,0.014262185909482417
10731,0.00245677541299603
10755,0.0314836168065671
10768,0.0018788165197402911
10772,0.012973526076841825
10802,0.006353250713537714
10805,0.03581622705573297
10808,0.00304471555249137
10829,0.09245308957717233
10831,0.0004418948711813649
10837,0.811313524689933
10863,0.11408416657555479
10883,0.04359879503383686
10901,0.5259384704224089
10945,0.5285293598809112
10957,0.134640591281197
10978,0.01890375731242516
10984,0.11118885677239651
10986,0.008922605933497587
10991,0.008786944869751508
11013,0.00547070710215142
11014,0.022694160732877548
11017,0.1844190648275943
11029,0.00978328157952093
11033,0.8364068854907444
11047,0.0012940960678541422
11065,0.0014097029854001964
11085,0.08471736462683732
11119,0.08210310922908791
11140,0.7101332388213486
11147,0.006508039340319996
11156,0.04502468077076286
11160,0.35551725773698273
11175,0.11553680250041289
11240,0.8247543712132465
11252,0.00798379327339723
11288,0.027703386600284867
11314,0.018624204639556663
11315,0.026361355646253914
11321,0.0015728400799777263
11338,0.005127989985832719
11356,0.09754928360781583
11400,0.0017453462534584505
11417,0.04932296350081853
11495,0.07958292897839402
11518,0.0034923648204656338
11595,0.0036895818762868963
11630,0.06494644591638239
11639,0.009724329815069325
11647,0.0006405002400754076
11683,0.08250766288021694
11752,0.005043221348765642
11765,0.007662966744639837
11784,0.1037949090282867
11788,0.002205509126099567
11837,0.07523528579199995
11861,0.5948630224837856
11940,0.00224711566819502
11948,0.004253004662256376
11950,0.007679018035816408
11973,0.09799431379224845
12030,0.022024822110475125
12033,0.5997383592603734
12045,0.07519743072349266
12048,0.03418338847880083
12082,0.04300876243094611
12162,0.23662220138789164
12171,0.017716244167010477
12220,0.005762171807909723
12224,0.03490694424644238
12279,0.5447597608990941
12299,0.03533889038977738
12363,0.0011698732620597544
12383,0.030377090118453114
12393,0.44833018025582316
12524,0.09099017210333793
12649,0.5078951898456993
12666,0.07818664069581066
12750,0.0029954929412027323
12782,0.06555648955373064
12797,0.004333401156446873
12822,0.003115254311000413
12837,0.0694084099813157
12838,0.009814565064813
12927,0.5456348834120577
12940,0.001152466031350906
12954,0.0022550787324712783
12979,0.6530129493820163
13039,0.16937746337486664
13063,0.002153926724086007
13119,0.0027998400834217028
13142,0.197626097461315
13184,0.0692208891440617
13186,0.805860039322276
13200,0.002235957573557575
13239,0.6995028877602293
13268,0.0038517240200701326
13300,0.43145666127210186
13312,0.002474707393131703
13315,0.1864312463026679
13327,0.020428749891327928
13374,0.03976222254026673
13386,0.0014984323590094234
13389,0.0025165049092308453
13400,0.04311244409787462
13420,0.00908871560032423
13436,0.0526767736098607
13450,0.22446061748033033
13476,0.04844633940945741
13487,0.10378452620280626
13517,0.21019773393088514
13579,0.26101228857181935
13584,0.23937211710505082
13608,0.2576499816638633
13610,0.40366995841759623
13676,0.6038097970312051
13714,0.04280163277802824
13738,0.09841886598737716
13769,0.011020536361600936
13778,0.6367675453706072
13865,0.23580820981090156
13960,0.22373489431555152
13969,0.008654402871871171
13987,0.12682428991015857
14026,0.002850838773064722
14076,0.08593989258396408
14116,0.0931138869265719
14128,0.3015468605874356
14154,0.07647512049125083
14157,0.29377017133765565
14200,0.024447785646325725
14221,0.028370203383915743
14254,0.755343055649553
14280,0.00047883908271638577
14322,0.003411763732680943
14336,0.14184936215521973
14346,0.7996475075135712
14355,0.08987198075584556
14459,0.006113218243609097
14491,0.07444844961814244
14649,0.00451613816659674
14659,0.003030117412934907
14666,0.019845155994205756
14674,0.022080158961501544
14714,0.09360966536659743
14725,0.003012052318849645
14735,0.1523298786027167
14813,0.001338810496514668
14825,0.044367479456872874
14834,0.048740364258317
14841,0.05006387149756694
14844,0.024120179954207194
14850,0.48500894405710404
14851,0.7496379077788529
14947,0.026491331745427584
14948,0.6301012034800427
14957,0.22559275336371978
14972,0.20298577334890253
14983,0.23144635690257526
14987,0.01978689701186794
15040,0.12917560799495698
15055,0.17954385399205097
15070,0.03682706094679827
15096,0.008917495235885704
15099,0.12160274223365004
15152,0.04724012646391106
15153,0.07255611220310983
15164,0.10604178618710787
15252,0.0454005720740781
15260,0.2615058475859948
15329,0.12228009216857791
15347,0.34859834660361105
15371,0.0015091022987620186
15386,0.10060021384698611
15396,0.04646770817184038
15401,0.10411354208197131
15402,0.036084553172225746
15417,0.045499027443831386
15451,0.24675482025687967
15480,0.026862517651542153
15498,0.00168428513624147
15500,0.9120425791189832
15514,0.02511502868352088
