id,passed
5042,0.0032867779685171435
5076,0.12345089201307596
5091,0.013888889638748831
5097,0.003456089054875464
5101,0.012702061072343871
5144,0.07609910073408246
5239,0.0021562415279456435
5255,0.02819433368910003
5285,0.18894532303218323
5295,0.2149486576940526
5338,0.03375616474777124
5368,0.09019425123508949
5386,0.016879678407243977
5425,0.019131699895279228
5439,0.03583071400423705
5463,0.015019492401981471
5473,0.3035479974196513
5572,0.1301456990201074
5574,0.1967385682339266
5603,0.014245577832441687
5610,0.03367949966413111
5628,0.004273870425101761
5636,0.015302365451242889
5638,0.06499331142010524
5665,0.005068248917912938
5700,0.0009881522932493688
5710,0.461555619063664
5792,0.23657144537992766
5808,0.014945132894971284
5811,0.8349966400855424
5846,0.027576954638570402
5858,0.009589773152067662
5869,0.05995536294743361
5871,0.6856082268612957
5876,0.002655921361079835
5881,0.08586939250981938
5930,0.04016214300350759
5981,0.825724693425977
5985,0.002326304815391996
5998,0.010652944036956146
6056,0.008329208209105415
6083,0.2521235661993994
6092,0.1290199148242272
6104,0.032606440119404
6127,0.5194710061991513
6180,0.03304698694496106
6196,0.030182596213684163
6202,0.9558409742003
6203,0.06817060054777244
6216,0.9212018190549353
6230,0.008107324947147434
6268,0.014475376826144306
6271,0.6581099426072347
6321,0.07901558049510982
6331,0.014464716710278309
6343,0.8079901837372643
6351,0.003967498798478437
6356,0.2189575220203525
6360,0.005007569450041156
6395,0.006366093650839999
6436,0.12418048740711705
6478,0.09876809316461439
6510,0.6052608511189068
6542,0.21726280622026534
6565,0.009536704334357242
6635,0.014977809265444888
6676,0.045019697757624974
6715,0.0041220020210293125
6720,0.3569622858765863
6737,0.005813142142503497
6742,0.013477635354583357
6776,0.2470116184219976
6807,0.20150235472494554
6839,0.024790055028362984
6918,0.5610903831155245
6924,0.43606225646109614
6926,0.028438683212126066
6937,0.015600852476673846
6946,0.0919223635065103
6963,0.05617151303916937
6987,0.0363637837316065
6997,0.02778811793610894
6998,0.4641079999752462
7044,0.37951746987934076
7122,0.023917676142188475
7145,0.05751221097976914
7155,0.13378022747033402
7193,0.011352099348380083
7196,0.1834160480975561
7198,0.02080605359926745
7204,0.029478837498140238
7208,0.016642310980381957
7248,0.4921719154741774
7256,0.36681121598646305
7258,0.0009383753976837533
7305,0.20867546153011027
7324,0.6722025361753624
7336,0.014275825409750779
7355,0.006523709940332758
7382,0.13194227066633168
7401,0.1083325648586934
7428,0.03131349405421907
7437,0.11467295789615402
7447,0.09954069312748642
7462,0.008587041113180318
7496,0.016077488978008456
7597,0.13025707749764692
7631,0.20339106400740767
7702,0.2829915289906705
7722,0.005778297819074462
7725,0.06354487588456707
7820,0.6246408451917054
7834,0.020482277401410814
7881,0.02492775488411509
7917,0.19561565443774406
7920,0.04223030899758248
7942,0.009020475240499861
7971,0.24580114563252967
7991,0.01931898301810607
8010,0.20051673877177065
8013,0.004004623927295566
8025,0.04266195849236691
8034,0.019442901062381793
8042,0.0873093957156253
8091,0.0008279679862728925
8173,0.014211517749409692
8182,0.1051669279124046
8222,0.0005124452974091521
8226,0.5011002489847417
8250,0.02355938490458495
8276,0.9009728004828893
8376,0.016893575722409675
8383,0.011838912273746654
8395,0.2744899875618087
8409,0.016502226250968997
8455,0.004813732871506908
8475,0.00896771332934872
8499,0.0058671166284356615
8518,0.8231831385098065
8571,0.7656794599032206
8680,0.005667454157770189
8686,0.1149781894133846
8694,0.0020600080282499396
8695,0.041783575345141065
8722,0.05357126372984373
8727,0.013864296414933908
8750,0.1173975223713529
8765,0.32060563810011045
8784,0.2154191774181194
8794,0.06077941131251339
8798,0.8218093191844088
8831,0.14060348675709952
8893,0.07904371584654095
9026,0.02749077098252068
9081,0.009448643728249766
9167,0.07024280927552531
9180,0.061962649315861415
9302,0.044116466660674515
9319,0.03365011743377008
9338,0.34299635750256074
9417,0.3836559670983353
9564,0.011155273637699867
9565,0.013260634668953867
9600,0.010395742521658882
9613,0.004130442677218721
9634,0.013686158395508127
9719,0.00907461797757103
9760,0.03835659678066297
9767,0.021624621030314407
9793,0.052547492602051785
9800,0.0033334170058377964
9804,0.00643616811831999
9883,0.22746762974380866
9903,0.0265723768337408
9924,0.022729497730453508
9928,0.13297808662939004
9931,0.014453223805520683
9959,0.0009841592576795963
10031,0.04083448534780791
10129,0.006730886463869422
10131,0.009414648954150166
10140,0.1431573572830666
10169,0.009275415586876126
10197,0.5380464702627884
10241,0.02777503540496036
10287,0.02876592225603814
10307,0.08921005446928147
10406,0.006403688129200198
10441,0.04582900843952152
10455,0.024346835759237406
10518,0.6981757089667086
10566,0.015779173299626893
10572,0.0551683092244581
10693,0.0375597622235415
10705,0.05033084016476734
10707,0.09676377925377377
10718,0.04032479806074175
10731,0.002887731372088845
10755,0.02544877848518256
10768,0.0022130091525739124
10772,0.018720637868510737
10802,0.004323350518441522
10805,0.03767771706023165
10808,0.008588441153435183
10829,0.11551716585100698
10831,0.0007896073919582385
10837,0.8104116198374768
10863,0.19219192283642667
10883,0.05321436551429481
10901,0.5717534550759611
10945,0.3783756710774364
10957,0.09309619589751911
10978,0.020407326284202085
10984,0.20629380871122674
10986,0.01294812645601225
10991,0.01029961002997493
11013,0.01026121920365759
11014,0.018791251190680477
11017,0.14434039181674627
11029,0.013754980381241776
11033,0.7109148715552434
11047,0.0014591794228918634
11065,0.00490366464063622
11085,0.10259800810442296
11119,0.06575584058501237
11140,0.6255042831638103
11147,0.007418350266712129
11156,0.03904708123134765
11160,0.3134766947477875
11175,0.22384883924852744
11240,0.7000636446960944
11252,0.011284456976248275
11288,0.05341094809322088
11314,0.02177825151272204
11315,0.04437487149855721
11321,0.0019180623281154843
11338,0.008284705056057108
11356,0.11441846230956496
11400,0.0023333789790452924
11417,0.061809373676969745
11495,0.09680896195675322
11518,0.0036617872798179927
11595,0.0032650482271016083
11630,0.06110872053018728
11639,0.018837178025464252
11647,0.0008977871113931492
11683,0.08716701242091292
11752,0.006628763950125694
11765,0.008460564011134566
11784,0.10756171113661331
11788,0.004976669722918028
11837,0.08957080505752972
11861,0.5277737188300788
